occ_year,occ_month,occ_dow,occ_day,occ_hour,division,premises_type,bike_make,bike_type,bike_colour,bike_cost
2020,June,Tuesday,9,19,D42,House,UNKNOWN MAKE,MT,RED,250
2020,June,Tuesday,9,18,D55,House,CANNONDALE,MT,GRY,706
2020,June,Tuesday,9,22,D55,House,UK,MT,BLK,926.59
2020,June,Tuesday,9,21,D22,House,HUMMER,BM,BLK,60
2020,June,Sunday,7,13,D22,Outside,NO,RC,GRN,1000
2020,June,Sunday,7,21,D33,Outside,OTHER,MT,WHI,460
2020,June,Sunday,7,17,D55,Apartment,SP,MT,WHI,350
2020,June,Thursday,11,12,D14,Commercial,OT,MT,BLK,2000
2020,June,Tuesday,9,10,D14,Apartment,TREK,EL,GRY,3389.99
2020,May,Wednesday,20,11,D14,Apartment,TR,BM,GRN,600
2020,June,Thursday,11,20,D12,Outside,OT,MT,PLE,111
2020,June,Wednesday,10,14,D51,Other,OT,MT,LGR,389
2020,June,Thursday,11,4,D53,Apartment,OT,RC,RED,700
2020,June,Wednesday,10,19,D51,Apartment,GIANT,MT,BLK,1000
2020,May,Monday,25,20,D11,House,OTHER,RG,BLKWHI,500
2020,June,Thursday,11,13,D32,Outside,SPECIALIZED,MT,BLK,2500
2020,June,Wednesday,10,18,D32,House,DEVINCI,OT,DBL,1337
2020,June,Wednesday,10,7,D14,Apartment,SU,RG,TRQ,50
2020,June,Friday,5,17,D32,Apartment,GI,OT,BLK,789.87
2020,June,Tuesday,9,21,D14,Apartment,GI,RG,None,700
2020,June,Friday,12,16,D53,Apartment,NORTHROCK,OT,REDBLK,500
2020,June,Friday,12,12,D53,Other,GI,MT,SIL,1400
2020,June,Thursday,11,11,D32,Outside,GT,MT,OTH,500
2020,June,Friday,12,16,D53,Apartment,QUICK,OT,None,600
2020,June,Thursday,11,20,D55,Apartment,OTHER,EL,REDWHI,3600
2020,June,Friday,12,12,D11,Apartment,DIADORA,OT,BRN,470
2020,June,Thursday,11,21,D13,Outside,SPECIALIZED,RC,SIL,15255
2020,June,Thursday,11,18,D32,Commercial,GT,MT,RED,894.95
2020,June,Friday,12,19,D53,Apartment,GI,OT,BLU,750
2020,June,Tuesday,9,23,D11,Apartment,OT,MT,BLK,260
2020,June,Monday,8,23,D52,Outside,JAMIS,MT,GRNWHI,500
2020,June,Thursday,4,17,D22,Apartment,FUJI,RG,GRY,850
2020,June,Saturday,6,15,D52,Outside,OT,EL,WHI,3000
2020,June,Friday,12,17,D51,Apartment,SU,MT,GRY,110
2020,June,Saturday,6,15,D52,Outside,AMEGO,EL,WHI,3000
2020,June,Tuesday,9,4,D14,Other,NO,TO,BLK,450
2020,June,Saturday,13,20,D51,Apartment,UK,OT,BLK,1200
2020,June,Saturday,13,21,D11,Apartment,UK,RG,BLK,180
2020,June,Friday,12,19,D51,Apartment,NO,MT,DBL,300
2020,June,Wednesday,3,1,D52,Apartment,OT,TO,None,200
2020,June,Sunday,7,18,D13,Commercial,RIZE,EL,BLK,2600
2020,June,Saturday,13,2,D13,Apartment,OT,TO,BLK,2500
2020,June,Friday,12,15,D51,Commercial,UK,RC,BLK,200
2020,February,Tuesday,11,14,D53,Other,UK,TO,BLU,700
2020,June,Friday,12,11,D33,Other,GT,RG,BLK,550
2020,June,Saturday,13,22,D55,House,OT,MT,BLU,499
2020,June,Sunday,14,13,D11,House,SU,MT,YEL,150
2020,June,Sunday,14,19,D51,Commercial,SC,MT,BLU,338
2020,June,Sunday,14,21,D11,Outside,OT,RG,None,1200
2020,June,Friday,12,13,D22,Apartment,OT,OT,BLK,1500
2020,June,Saturday,13,22,D55,House,GT,MT,BLU,499
2020,June,Sunday,14,11,D14,Outside,CC,RG,None,200
2020,June,Friday,12,13,D22,Apartment,OT,OT,GRY,950
2020,June,Thursday,11,8,D22,Outside,GREENSPEED,TR,RED,3000
2020,June,Saturday,13,22,D55,House,GT,MT,BLU,499
2020,June,Sunday,14,1,D52,Outside,SUPERCYCLE,MT,None,230
2020,June,Friday,12,11,D33,Other,WALMART,RG,GRYRED,150
2020,June,Sunday,14,21,D11,Outside,UK,RG,BLK,1200
2020,June,Sunday,7,18,D51,Apartment,GI,RG,BLK,799.99
2020,June,Sunday,14,16,D51,Apartment,UK,RG,None,600
2020,June,Sunday,14,5,D52,Apartment,JAMIS,RC,BLKGRY,10000
2020,June,Saturday,6,12,D52,Apartment,CA,RG,GRY,750
2020,June,Sunday,7,1,D32,Apartment,UK,MT,BLK,250
2020,June,Sunday,14,19,D32,Apartment,OT,RC,GRY,2000
2020,June,Thursday,11,20,D32,Apartment,OT,RC,None,1400
2020,June,Saturday,6,12,D52,Apartment,CA,RG,GRY,750
2020,June,Sunday,14,20,D51,Apartment,GI,OT,None,650
2020,June,Monday,15,2,D22,House,SUPERCYCLE,RG,BLU,300
2020,June,Saturday,6,12,D52,Apartment,CA,RG,GRY,750
2020,June,Thursday,11,20,D32,Apartment,GI,TO,BLK,1600
2020,March,Tuesday,10,15,D51,Apartment,CA,OT,DGR,1200
2020,June,Saturday,13,16,D53,Apartment,NO,RG,ONG,860
2020,June,Sunday,14,23,D22,House,GIANT,RG,WHI,700
2020,June,Sunday,14,4,D14,Apartment,OT,TO,DGR,1500
2020,June,Sunday,14,22,D32,House,OT,RG,BLK,747.94
2020,June,Monday,15,13,D52,Outside,KONA,MT,GRY,700
2020,June,Wednesday,10,9,D14,Other,TR,RG,BLK,1300
2020,June,Wednesday,10,15,D14,Apartment,SU,MT,GRY,359
2020,June,Sunday,14,21,D22,Outside,OT,RG,RED,750
2020,June,Thursday,11,20,D32,Apartment,OT,RC,None,1400
2020,June,Thursday,11,20,D32,Apartment,GI,TO,None,1600
2020,June,Monday,15,19,D51,Outside,UK,FO,BLK,900
2020,June,Sunday,14,21,D22,Outside,OT,RG,RED,750
2020,June,Saturday,13,18,D51,Apartment,OT,RG,BLK,395
2020,June,Tuesday,16,17,D55,Apartment,GT,MT,BLK,820
2020,June,Thursday,11,23,D43,Other,GI,MT,BLK,500
2020,June,Friday,12,10,D32,Commercial,GI,RG,BLK,565
2020,June,Tuesday,9,20,D53,Apartment,OT,RG,GRY,485
2020,June,Monday,15,21,D51,Apartment,SU,OT,PLE,399.99
2020,June,Sunday,7,16,D52,Outside,OPUS,MT,GRY,1000
2020,April,Sunday,12,16,D32,Apartment,NO,RG,GRY,400
2020,June,Wednesday,10,21,D22,Outside,OT,OT,WHI,700
2020,June,Wednesday,17,3,D13,Other,GT,MT,WHI,500
2020,June,Wednesday,17,12,D53,Apartment,OT,RG,RED,400
2020,June,Wednesday,17,20,D51,Apartment,PE,RG,BLU,800
2020,June,Wednesday,17,20,D51,Apartment,PE,RG,BLU,800
2020,June,Wednesday,17,9,D53,Outside,GI,EL,BLK,3500
2020,June,Tuesday,16,18,D33,Apartment,OT,OT,BLK,500
2020,June,Sunday,14,23,D14,Apartment,TR,OT,LGR,629
2020,June,Tuesday,16,18,D55,Apartment,CC,MT,RED,720
2020,June,Thursday,11,11,D53,Outside,SPECIALIZED,EL,BLK,6000
2020,June,Monday,15,4,D14,Apartment,GIANT,OT,BLU,600
2020,June,Tuesday,16,21,D14,Apartment,SPORT VELO,MT,PLE,100
2020,June,Wednesday,17,5,D55,House,CANNONDALE,BM,BGE,2000
2020,June,Saturday,13,17,D14,Apartment,SUPERCYCLE,MT,BLKBLU,1000
2020,May,Sunday,24,17,D52,Commercial,OT,MT,BLK,1500
2020,March,Sunday,1,10,D53,Apartment,OT,RG,WHI,400
2020,June,Thursday,18,9,D51,Outside,TR,MT,None,500
2020,May,Thursday,21,17,D11,Other,OT,RG,BLK,600
2020,June,Wednesday,17,23,D14,Other,BI,RG,SIL,1132
2020,June,Thursday,18,4,D51,Other,CC,MT,BLK,564.98
2020,June,Wednesday,17,19,D51,Outside,SPECIALIZED,OT,WHI,300
2020,June,Thursday,18,2,D55,House,TREK,MT,BLU,600
2020,June,Wednesday,17,23,D13,Outside,EMMO,EL,YEL,980
2020,June,Wednesday,17,4,D53,House,TR,RG,BLK,460
2020,June,Wednesday,17,7,D55,Apartment,GI,TO,BLK,500
2020,June,Tuesday,16,10,D52,Outside,CC,MT,BLK,359.99
2020,June,Monday,15,21,D11,Apartment,GT,MT,BLK,1500
2020,June,Friday,19,16,D52,Apartment,SC,RG,None,630
2020,June,Saturday,6,6,D23,House,UK,SC,LBL,500
2020,June,Friday,19,18,D13,Other,OT,MT,GRN,750
2020,June,Friday,19,16,D55,House,UK,TR,BLK,1100
2020,June,Tuesday,16,21,D32,House,SC,MT,BLU,400
2020,June,Thursday,18,17,D14,Other,UK,RG,BLK,800
2020,June,Monday,15,14,D52,Outside,NO,MT,BLK,600
2020,June,Thursday,18,19,D32,Outside,UK,MT,WHI,1049.77
2020,June,Tuesday,16,22,D14,Outside,GI,MT,BLK,1000
2020,June,Friday,19,22,D53,Educational,TR,MT,BLK,1000
2020,June,Saturday,20,22,D14,Outside,ZZZ,MT,BLK,240
2020,June,Friday,19,22,D53,Educational,TR,MT,BLK,1000
2020,June,Sunday,21,17,D22,Outside,DIADORA,MT,GRY,330
2020,June,Sunday,21,5,D51,House,GIANT,MT,WHI,2000
2020,June,Sunday,21,20,D12,Commercial,UNKNOWN,MT,RED,150
2020,June,Friday,19,2,D31,Commercial,GI,MT,BLU,1200
2020,June,Thursday,18,13,D14,Commercial,EM,EL,BLK,2000
2020,June,Tuesday,16,1,D13,Other,GT,MT,BLU,500
2020,June,Sunday,21,16,D22,Commercial,FJ,RC,GRY,600
2020,June,Saturday,20,19,D53,Apartment,CC,MT,BLU,350
2020,June,Sunday,21,16,D51,House,OTHER,OT,BLK,400
2020,June,Sunday,21,16,D14,Apartment,OT,RG,WHI,700
2020,June,Monday,22,16,D51,Commercial,UK,OT,SIL,240
2020,June,Sunday,21,20,D31,Outside,OT,MT,BLK,500
2020,May,Sunday,24,10,D53,Apartment,GARY FISHER,RC,RED,1000
2020,June,Sunday,21,12,D53,Apartment,CANNONDALE,RC,BLK,2500
2020,June,Monday,22,16,D51,Outside,GT,MT,BLK,560
2020,June,Tuesday,16,9,D53,Other,DIADORA,MT,YEL,430
2020,June,Monday,22,17,D53,Outside,MERIDA,MT,SIL,1500
2020,June,Monday,22,10,D55,House,TR,MT,GRY,1000
2020,June,Monday,22,15,D13,House,TREK,MT,BLU,1500
2020,June,Sunday,21,21,D51,Outside,OT,OT,BLK,500
2020,June,Sunday,21,11,D55,House,SPEC,BM,BLK,2000
2020,June,Sunday,21,20,D32,Apartment,TR,RG,BLK,1000
2020,June,Saturday,20,6,D52,Outside,TR,MT,TRQ,745
2020,June,Monday,22,16,D51,Commercial,UK,FO,SIL,240
2020,June,Sunday,21,20,D55,Outside,EMMO,EL,BLK,1400
2020,June,Monday,22,1,D14,Apartment,BI,RC,BLK,800
2020,June,Sunday,21,11,D55,House,TREK,BM,ONG,1900
2020,June,Monday,1,10,D53,Apartment,UNKNOWN MAKE,EL,WHI,2000
2020,June,Sunday,21,5,D55,House,CANNONDALE,MT,WHI,12
2020,June,Sunday,21,21,D51,Outside,OT,OT,BLK,500
2020,June,Saturday,20,18,D12,Apartment,CC,MT,BLK,445
2020,June,Tuesday,23,20,D14,Outside,OT,RG,BLU,500
2020,June,Saturday,20,14,D32,Outside,TR,RG,SIL,750
2020,June,Tuesday,23,16,D55,Other,OT,OT,BLK,622.24
2020,June,Monday,22,20,D31,Apartment,OT,MT,BLK,300
2020,June,Saturday,20,12,D33,Apartment,GT,MT,GRN,1049
2020,June,Monday,22,18,D52,Apartment,OT,RC,WHI,1000
2020,June,Friday,19,3,D52,Apartment,UK,RG,BLK,400
2020,June,Monday,22,23,D51,House,SPECIALIZED,MT,GRY,1000
2020,June,Saturday,20,22,D14,Apartment,UK,RG,BLK,200
2020,June,Thursday,18,19,D53,Apartment,CC,RG,RED,200
2020,June,Monday,22,22,D14,Other,OT,BM,BLU,250
2020,June,Sunday,21,23,D13,Apartment,GI,OT,SIL,800
2020,June,Friday,19,16,D14,Apartment,GI,MT,None,200
2020,June,Wednesday,17,19,D33,Outside,GT,MT,BLKGRN,860
2020,June,Wednesday,24,20,D51,Other,UK,RG,BLK,469.99
2020,April,Thursday,2,12,D51,Apartment,OT,RG,BLK,1000
2020,June,Tuesday,23,21,D22,Commercial,RA,MT,DGR,600
2020,June,Tuesday,23,21,D32,Outside,OT,OT,LBL,270
2020,June,Wednesday,24,11,D52,Outside,JAMIS,MT,None,1800
2020,June,Sunday,21,18,D14,Outside,SPECIALIZED,MT,ONG,800
2020,June,Wednesday,24,22,D14,House,SC,MT,BLU,400
2020,June,Wednesday,24,23,D14,Apartment,OT,OT,SIL,310
2020,June,Saturday,20,9,D53,Outside,OTHER,RG,PLE,200
2020,June,Thursday,25,11,D51,Outside,MAD CAT,EL,WHI,2500
2020,June,Wednesday,24,12,D22,Other,CCM,MT,GRN,200
2020,June,Tuesday,23,22,D55,Other,CINELLI,RG,BLKBLU,1500
2020,June,Wednesday,24,18,D55,Outside,GI,RG,GRY,700
2020,June,Wednesday,24,2,D32,Outside,EMMO,EL,BLU,4200
2020,June,Tuesday,23,16,D14,Outside,EMMO,EL,WHI,2100
2020,June,Thursday,25,11,D51,Apartment,MADCAT,EL,WHI,2500
2020,June,Wednesday,24,18,D55,Apartment,NORCO,MT,GRY,1000
2020,June,Thursday,25,13,D32,Apartment,ELBY,EL,SILGRY,4300
2020,June,Saturday,20,11,D55,Apartment,NO,MT,BLK,300
2020,June,Friday,12,21,D52,Outside,UK,MT,BLK,600
2020,June,Saturday,6,12,D14,Apartment,LOUIS GARNEAU,RC,WHI,1100
2020,June,Wednesday,24,2,D32,Outside,EM,EL,YEL,5000
2020,June,Thursday,25,19,D22,Apartment,EMMO,EL,WHI,1799
2020,June,Thursday,18,13,D52,Outside,TR,RC,BLK,3202.52
2020,June,Wednesday,24,17,D51,House,OT,RC,RED,2700
2020,June,Wednesday,24,13,D14,House,CC,MT,BLU,300
2020,June,Tuesday,23,20,D33,House,CC,RG,BLK,120
2020,June,Monday,22,10,D52,Outside,OT,RG,LGR,440
2020,February,Saturday,1,18,D32,Apartment,GI,MT,WHI,1000
2020,June,Monday,22,12,D12,Commercial,SC,MT,OTH,400
2020,June,Thursday,25,13,D32,Apartment,ELBY,EL,GRYSIL,4300
2020,February,Saturday,1,18,D32,Apartment,GI,MT,WHI,1200
2020,June,Thursday,25,11,D53,Outside,RM,MT,ONG,2800
2020,June,Monday,22,17,D53,Apartment,OT,RG,BLK,485
2020,June,Thursday,25,16,D51,Apartment,UK,TO,DGR,1500
2020,June,Wednesday,3,15,D42,Commercial,OT,MT,RED,110
2020,June,Friday,26,7,D52,Outside,OT,RC,BLK,1200
2020,June,Friday,26,14,D43,Outside,UNKNOWN MAKE,RG,BLK,500
2020,June,Tuesday,16,11,D53,House,OTHER,MT,BLU,8000
2020,June,Saturday,20,10,D53,Apartment,SPECIALIZED,MT,GRYYEL,1200
2020,June,Monday,22,8,D11,Outside,OT,RG,SIL,150
2020,June,Friday,26,17,D51,Apartment,RM,RG,BLU,1000
2020,June,Friday,26,14,D53,Other,OT,MT,WHI,1000
2020,June,Friday,26,2,D52,Outside,TR,MT,ONG,1000
2020,June,Friday,26,2,D53,House,NO,RG,BLU,3000
2020,June,Thursday,25,1,D53,Outside,HF,BM,None,138
2020,June,Thursday,25,23,D53,Apartment,UK,MT,WHI,800
2020,June,Thursday,25,23,D53,Apartment,UK,OT,WHI,800
2020,June,Thursday,25,22,D53,Outside,GI,RG,PLE,500
2020,June,Thursday,25,23,D53,Apartment,UK,MT,WHI,800
2020,June,Tuesday,16,11,D53,House,OTHER,RC,BLK,15000
2020,June,Tuesday,16,11,D53,House,SCOTT,MT,BLKWHI,12000
2020,June,Friday,26,13,D53,Outside,TECH TEAM,EL,BLK,1100
2020,June,Thursday,25,14,D43,Outside,GT,MT,RED,900
2020,June,Friday,26,23,D22,Other,NORTHROCK,MT,WHI,480
2020,June,Friday,26,19,D51,Apartment,OT,OT,BLK,1000
2020,June,Saturday,27,13,D12,Outside,TR,RG,BLK,600
2020,June,Saturday,27,11,D32,Outside,SU,MT,GRY,360
2020,June,Saturday,27,15,D53,Outside,KO,RG,BLK,700
2020,June,Tuesday,16,19,D33,Apartment,CC,MT,WHI,650
2020,June,Saturday,27,20,D51,Apartment,GI,MT,WHI,300
2020,June,Wednesday,17,22,D51,Commercial,UK,RG,RED,446.35
2020,June,Sunday,28,18,D52,Apartment,OT,OT,None,300
2020,June,Saturday,27,21,D55,House,SPECIALIZED,MT,ONG,700
2020,June,Saturday,27,18,D14,House,SUN,BM,LBL,800
2020,June,Sunday,28,3,D51,Commercial,UK,RG,BLK,900
2020,June,Saturday,27,21,D55,House,FELT,RC,GRY,2000
2020,June,Sunday,28,13,D52,Outside,CCM,MT,GRY,700
2020,June,Saturday,20,22,D53,Apartment,UK,RG,LGR,500
2020,June,Wednesday,17,17,D52,Educational,INFINITY\,RG,RED,400
2020,June,Sunday,28,10,D55,House,GF,OT,OTH,363.61
2020,June,Sunday,28,21,D13,Other,SCOTT,MT,BLKONG,1000
2020,June,Tuesday,23,17,D55,Transit,EMMO,EL,BLK,550
2020,June,Monday,29,21,D14,Commercial,DB,MT,SIL,3400
2020,June,Friday,26,18,D14,Outside,UK,OT,LBL,150
2020,June,Sunday,28,18,D53,Other,SPECIALIZED,OT,RED,800
2020,June,Friday,26,18,D51,Apartment,NO,RG,GRN,1100
2020,June,Monday,29,19,D53,Outside,SU,RG,GRY,150
2020,June,Sunday,28,18,D53,Other,GIANT,OT,GRY,800
2020,June,Friday,26,18,D51,Apartment,NO,RG,GRN,804
2020,June,Friday,26,18,D51,Apartment,GI,RG,BLK,1100
2020,June,Friday,26,18,D51,Apartment,GI,RG,BLK,800
2020,June,Saturday,27,22,D55,House,UK,MT,BLK,450
2020,June,Sunday,28,23,D55,House,OTHER,MT,None,400
2020,June,Saturday,27,23,D14,Other,TR,RG,BLK,750
2020,June,Monday,29,16,D53,House,OTHER,MT,BLK,3850
2020,June,Tuesday,30,7,D32,Outside,OT,OT,RED,1500
2020,June,Tuesday,30,17,D23,Other,SU,MT,BLU,150
2020,June,Monday,29,20,D14,Commercial,OT,RG,WHI,1000
2020,June,Monday,29,7,D52,Outside,FJ,MT,None,1000
2020,June,Saturday,20,4,D14,Apartment,MA,MT,GRY,800
2020,June,Friday,26,22,D13,Apartment,SPECIALIZED,MT,BLK,750
2020,June,Monday,29,10,D53,Apartment,OT,RC,BLK,2000
2020,June,Monday,29,17,D14,Other,CA,RC,GRN,1700
2020,June,Monday,29,16,D31,Outside,UK,MT,BLK,600
2020,June,Sunday,28,17,D53,Apartment,GT,MT,BLK,550
2020,June,Tuesday,30,1,D53,Other,ARGON 18,TO,WHI,3000
2020,June,Tuesday,30,1,D53,Other,OTHER,RC,GRY,30000
2020,June,Monday,29,3,D53,Outside,GI,RC,TRQ,1500
2020,June,Tuesday,30,1,D53,Other,CERVELO,RC,BLKWHI,15000
2020,June,Tuesday,30,1,D53,Other,NORCO,OT,BLKGRN,8000
2020,June,Monday,29,10,D53,Apartment,OT,RC,WHI,500
2020,June,Tuesday,30,1,D53,Other,MIELE,MT,BLU,500
2020,June,Monday,29,18,D53,Apartment,TR,TO,BLK,2500
2020,July,Wednesday,1,14,D52,Outside,SEGWAY,EL,BLK,1245
2020,June,Saturday,20,9,D11,Apartment,SPECIALIZED,MT,WHI,2500
2020,June,Thursday,25,19,D53,Apartment,SC,MT,RED,150
2020,June,Tuesday,30,16,D55,Other,ZZZ,RG,BLK,200
2020,June,Tuesday,30,23,D55,Other,FUJI,RG,None,1000
2020,July,Wednesday,1,1,D55,Apartment,OT,RC,BLK,3200
2020,June,Monday,29,17,D51,Outside,TR,RC,BLU,1000
2020,June,Wednesday,17,16,D32,Apartment,OTHER,RG,BRNBLK,600
2020,July,Wednesday,1,1,D42,House,SUPERCYCLE,MT,WHI,350
2020,June,Saturday,20,9,D11,Apartment,SPECIALIZED,MT,BLK,4000
2020,July,Thursday,2,1,D43,House,OT,RG,ONG,118
2020,July,Wednesday,1,2,D51,Apartment,GI,MT,BLK,800
2020,July,Wednesday,1,2,D51,Apartment,GI,MT,BLK,800
2020,June,Monday,29,15,D52,Outside,OT,RG,BLK,500
2020,June,Tuesday,30,18,D13,House,TREK,MT,BLK,800
2020,July,Thursday,2,1,D43,House,SC,RG,PLE,144.99
2020,February,Friday,21,16,D52,Educational,NO,RG,BLK,1000
2020,July,Wednesday,1,18,D51,Apartment,TR,RG,GRY,1000
2020,July,Friday,3,2,D14,Apartment,UK,RC,WHI,1000
2020,July,Friday,3,2,D53,Apartment,CCM,OT,BLKPNK,300
2020,July,Wednesday,1,6,D52,Outside,OT,RG,BLK,550
2020,July,Thursday,2,18,D51,Outside,OT,EL,BLK,1807.99
2020,July,Thursday,2,2,D51,Apartment,ORBEA,MT,BLKGRY,700
2020,June,Sunday,28,19,D51,Apartment,OT,RC,SIL,500
2020,July,Thursday,2,4,D31,Apartment,RA,RG,BRN,800
2020,July,Friday,3,9,D13,Outside,RA,RG,None,677.99
2020,July,Friday,3,2,D14,Apartment,UK,RC,WHI,1000
2020,July,Saturday,4,11,D55,Outside,OT,RG,GRY,679
2020,July,Saturday,4,13,D51,Outside,TR,RC,GRY,750
2020,June,Tuesday,23,13,D53,Apartment,OT,OT,BLK,200
2020,July,Friday,3,22,D55,Transit,OT,RG,WHI,450
2020,July,Friday,3,19,D55,Outside,OT,RG,BLK,675
2020,July,Saturday,4,12,D51,Outside,ZZZ,EL,BLKGRN,800
2020,May,Sunday,31,12,D53,Apartment,CCM,MT,GRNBRN,500
2020,July,Saturday,4,14,D52,Commercial,OT,RG,WHI,1000
2020,July,Friday,3,18,D52,Outside,AMEGO,EL,GRY,1500
2020,July,Friday,3,9,D11,Apartment,CC,RG,BLK,500
2020,July,Friday,3,23,D22,House,UK,OT,WHI,500
2020,June,Monday,29,4,D33,Other,MONGOOSE,BM,BLU,372.88
2020,June,Monday,29,10,D51,Outside,SPECIALIZED,MT,WHIBLK,800
2020,July,Saturday,4,18,D52,Outside,CCM,MT,GLD,75
2020,July,Sunday,5,21,D13,Outside,SUPERCYCLE,MT,RED,109.99
2020,July,Sunday,5,5,D55,House,GI,RG,GRY,800
2020,July,Saturday,4,16,D14,Outside,OT,RG,GRY,550
2020,June,Friday,5,11,D31,Apartment,RA,RG,BLU,700
2020,June,Tuesday,23,5,D13,Apartment,HU,RG,BLK,282.49
2020,July,Wednesday,1,16,D53,Outside,NORCO,MT,DBL,500
2020,July,Sunday,5,5,D55,House,GI,RG,None,800
2020,July,Sunday,5,5,D55,House,GI,RG,None,500
2020,July,Friday,3,21,D51,Apartment,KO,RG,DGR,1000
2020,July,Sunday,5,7,D32,Commercial,OT,TO,BLK,459
2020,June,Monday,29,10,D51,Outside,OT,OT,WHI,800
2020,July,Friday,3,9,D55,Transit,CA,OT,GRY,1000
2020,July,Sunday,5,15,D31,Commercial,UK,RG,RED,198
2020,July,Sunday,5,21,D55,Transit,TR,MT,SIL,512.99
2020,July,Sunday,5,3,D55,House,OTHER,BM,None,600
2020,July,Sunday,5,3,D55,House,OTHER,BM,None,1800
2020,June,Tuesday,30,20,D33,Commercial,OTHER,MT,BLK,539
2020,July,Sunday,5,2,D51,Apartment,OTHER,RG,WHI,2000
2020,July,Monday,6,17,D13,Apartment,GI,MT,GRY,567
2020,July,Monday,6,21,D52,Commercial,TR,RG,BLK,1200
2020,July,Monday,6,17,D13,Apartment,GI,MT,GRY,567
2020,July,Sunday,5,23,D53,Apartment,UK,MT,RED,300
2020,July,Wednesday,1,16,D53,Apartment,TR,MT,BLU,900
2020,June,Monday,29,20,D14,Outside,GENESIS,RG,BLK,500
2020,July,Sunday,5,15,D53,Apartment,RA,RG,BLK,700
2020,July,Wednesday,1,19,D32,Apartment,OT,MT,YEL,350
2020,July,Friday,3,20,D14,Outside,CC,MT,BLK,700
2020,July,Sunday,5,17,D33,House,OT,MT,DGR,200
2020,July,Sunday,5,17,D52,Apartment,UK,RG,BLK,600
2020,June,Monday,22,11,D33,Apartment,OT,RC,None,1000
2020,July,Saturday,4,23,D14,Outside,TR,OT,BLK,700
2020,July,Sunday,5,15,D53,Outside,OT,RG,BLK,800
2020,July,Friday,3,12,D33,House,OT,MT,BLU,350
2020,July,Monday,6,17,D13,Apartment,GI,MT,GRY,559
2020,July,Monday,6,17,D13,Apartment,GI,MT,GRY,559
2020,July,Monday,6,18,D11,Apartment,OT,RG,BLK,200
2020,July,Monday,6,21,D52,Commercial,TR,RG,BLK,949
2020,June,Friday,12,13,D51,Apartment,UNKNOWN,EL,None,600
2020,July,Monday,6,17,D13,Apartment,GI,MT,GRY,567
2020,July,Friday,3,15,D53,Other,TR,MT,SIL,400
2020,July,Thursday,2,20,D14,Other,DEVINCI,MT,BLKBLU,700
2020,July,Friday,3,20,D52,Educational,HYPER,MT,BLKBLU,155
2020,July,Wednesday,1,9,D53,Apartment,OT,MT,WHI,400
2020,June,Wednesday,24,17,D14,Apartment,NO,OT,GRY,600
2020,July,Monday,6,9,D14,Outside,OT,MT,GRY,370
2020,July,Sunday,5,14,D53,Apartment,UK,RG,DGR,300
2020,June,Sunday,7,23,D41,Apartment,OT,RG,LGR,926
2020,July,Tuesday,7,17,D52,Commercial,UK,EL,None,900
2020,July,Monday,6,8,D32,Apartment,TR,MT,GRN,700
2020,July,Sunday,5,16,D55,Apartment,UK,TO,WHI,800
2020,June,Wednesday,17,17,D53,Apartment,OT,MT,BLK,900
2020,July,Monday,6,13,D53,Outside,CA,MT,GRY,1000
2020,July,Monday,6,23,D55,Outside,OT,OT,GRY,500
2020,July,Sunday,5,21,D14,Commercial,TR,OT,BLK,1250
2020,July,Monday,6,23,D14,Other,CC,OT,SIL,200
2019,July,Sunday,7,22,D43,Apartment,UK,OT,None,1500
2020,July,Monday,6,21,D55,Other,OT,RG,BLK,499
2020,July,Monday,6,8,D32,Apartment,TR,MT,LGR,700
2020,July,Sunday,5,14,D14,Apartment,CC,MT,WHI,400
2020,July,Sunday,5,21,D14,Commercial,TR,OT,GRY,1250
2020,June,Monday,22,17,D53,Apartment,GT,MT,DBL,550
2020,July,Tuesday,7,15,D51,Outside,SEGWAY,SC,GRY,1200
2020,July,Monday,6,9,D52,Outside,OT,RG,WHI,800
2020,July,Saturday,4,14,D32,Apartment,GI,MT,BRN,700
2020,July,Wednesday,8,19,D53,Outside,OT,RG,GRY,1800
2020,July,Wednesday,8,15,D51,Outside,RA,MT,PLE,400
2020,July,Tuesday,7,17,D53,Apartment,OT,RG,DBL,1475
2020,June,Sunday,14,4,D41,Commercial,OT,RC,GRY,2259.94
2020,June,Sunday,14,4,D41,Commercial,OT,RC,BLK,1468.94
2020,July,Monday,6,19,D52,Apartment,UK,RG,BLK,800
2020,July,Wednesday,8,13,D32,Apartment,GI,OT,WHI,750
2020,June,Sunday,14,4,D41,Commercial,OT,RC,BLK,2711.94
2020,July,Tuesday,7,23,D55,House,NO,MT,GRY,600
2020,June,Tuesday,9,16,D51,Apartment,TREK,RG,DBLGRY,2485.99
2020,July,Saturday,4,9,D51,Outside,CCM,MT,BLUWHI,300
2020,July,Wednesday,1,19,D33,Outside,CCM,MT,BLKYEL,200
2020,July,Thursday,9,17,D14,Outside,NO,RG,BLK,1200
2020,July,Thursday,9,18,D52,Commercial,UK,MT,RED,450
2020,July,Monday,6,1,D53,Outside,GIANT,RG,LBL,600
2020,July,Monday,6,1,D53,Outside,CANNONDALE,OT,DGR,1400
2020,July,Thursday,9,14,D52,Other,OT,RC,GRY,700
2020,July,Thursday,9,17,D13,House,JAMIS,RG,BLK,1800
2020,July,Thursday,9,1,D55,Apartment,RALEIGH,MT,BLU,700
